,path,emotion
1029,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_23\23_01_01_01_dogs-sitting_neutral.wav,neutral
1030,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_23\23_01_01_01_kids-talking_neutral.wav,neutral
1031,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_23\23_01_01_02_dogs-sitting_neutral.wav,neutral
1032,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_23\23_01_01_02_kids-talking_neutral.wav,neutral
1033,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\03-02-01-01-01-01-24_neutral.wav,neutral
1034,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\03-02-01-01-01-02-24_neutral.wav,neutral
1035,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\03-02-01-01-02-01-24_neutral.wav,neutral
1036,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\03-02-01-01-02-02-24_neutral.wav,neutral
1037,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\24_01_01_01_dogs-sitting_neutral.wav,neutral
1038,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\24_01_01_01_kids-talking_neutral.wav,neutral
1039,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\24_01_01_02_dogs-sitting_neutral.wav,neutral
1040,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\24_01_01_02_kids-talking_neutral.wav,neutral
1041,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\24_02_01_01_dogs-sitting_neutral.wav,neutral
1042,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\24_02_01_01_kids-talking_neutral.wav,neutral
1043,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\24_02_01_02_dogs-sitting_neutral.wav,neutral
1044,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_24\24_02_01_02_kids-talking_neutral.wav,neutral
1045,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_fat_neutral.wav,neutral
1046,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_fit_neutral.wav,neutral
1047,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_five_neutral.wav,neutral
1048,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_food_neutral.wav,neutral
1049,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_gap_neutral.wav,neutral
1050,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_gas_neutral.wav,neutral
1051,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_gaze_neutral.wav,neutral
1052,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_germ_neutral.wav,neutral
1053,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_get_neutral.wav,neutral
1054,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_gin_neutral.wav,neutral
1055,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_goal_neutral.wav,neutral
1056,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_good_neutral.wav,neutral
1057,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_goose_neutral.wav,neutral
1058,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_gun_neutral.wav,neutral
1059,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_half_neutral.wav,neutral
1060,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hall_neutral.wav,neutral
1061,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hash_neutral.wav,neutral
1062,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hate_neutral.wav,neutral
1063,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_have_neutral.wav,neutral
1064,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_haze_neutral.wav,neutral
1065,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hire_neutral.wav,neutral
1066,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hit_neutral.wav,neutral
1067,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hole_neutral.wav,neutral
1068,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_home_neutral.wav,neutral
1069,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hurl_neutral.wav,neutral
1070,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hush_neutral.wav,neutral
1071,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_jail_neutral.wav,neutral
1072,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_jar_neutral.wav,neutral
1073,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_join_neutral.wav,neutral
1074,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_judge_neutral.wav,neutral
1075,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_jug_neutral.wav,neutral
1076,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_juice_neutral.wav,neutral
1077,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_keen_neutral.wav,neutral
1078,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_keep_neutral.wav,neutral
1079,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_keg_neutral.wav,neutral
1080,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_kick_neutral.wav,neutral
1081,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_kill_neutral.wav,neutral
1082,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_king_neutral.wav,neutral
1083,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_kite_neutral.wav,neutral
1084,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_knock_neutral.wav,neutral
1085,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_late_neutral.wav,neutral
1086,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_laud_neutral.wav,neutral
1087,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lean_neutral.wav,neutral
1088,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_learn_neutral.wav,neutral
1089,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lease_neutral.wav,neutral
1090,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lid_neutral.wav,neutral
1091,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_life_neutral.wav,neutral
1092,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_limb_neutral.wav,neutral
1093,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_live_neutral.wav,neutral
1094,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_loaf_neutral.wav,neutral
1095,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_long_neutral.wav,neutral
1096,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lore_neutral.wav,neutral
1097,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lose_neutral.wav,neutral
1098,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lot_neutral.wav,neutral
1099,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_love_neutral.wav,neutral
1100,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_luck_neutral.wav,neutral
1101,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_make_neutral.wav,neutral
1102,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_match_neutral.wav,neutral
1103,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_merge_neutral.wav,neutral
1104,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mess_neutral.wav,neutral
1105,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_met_neutral.wav,neutral
1106,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mill_neutral.wav,neutral
1107,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mob_neutral.wav,neutral
1108,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mode_neutral.wav,neutral
1109,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mood_neutral.wav,neutral
1110,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_moon_neutral.wav,neutral
1111,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mop_neutral.wav,neutral
1112,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mouse_neutral.wav,neutral
1113,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_nag_neutral.wav,neutral
1114,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_name_neutral.wav,neutral
1115,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_near_neutral.wav,neutral
1116,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_neat_neutral.wav,neutral
1117,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_nice_neutral.wav,neutral
1118,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_note_neutral.wav,neutral
1119,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_numb_neutral.wav,neutral
1120,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pad_neutral.wav,neutral
1121,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_page_neutral.wav,neutral
1122,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pain_neutral.wav,neutral
1123,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pass_neutral.wav,neutral
1124,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pearl_neutral.wav,neutral
1125,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_peg_neutral.wav,neutral
1126,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_perch_neutral.wav,neutral
1127,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_phone_neutral.wav,neutral
1128,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pick_neutral.wav,neutral
1129,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pike_neutral.wav,neutral
1130,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pole_neutral.wav,neutral
1131,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pool_neutral.wav,neutral
1132,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_puff_neutral.wav,neutral
1133,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rag_neutral.wav,neutral
1134,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_raid_neutral.wav,neutral
1135,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rain_neutral.wav,neutral
1136,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_raise_neutral.wav,neutral
1137,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rat_neutral.wav,neutral
1138,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_reach_neutral.wav,neutral
1139,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_read_neutral.wav,neutral
1140,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_red_neutral.wav,neutral
1141,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_ring_neutral.wav,neutral
1142,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_ripe_neutral.wav,neutral
1143,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_road_neutral.wav,neutral
1144,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_room_neutral.wav,neutral
1145,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rose_neutral.wav,neutral
1146,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rot_neutral.wav,neutral
1147,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rough_neutral.wav,neutral
1148,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rush_neutral.wav,neutral
1149,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_said_neutral.wav,neutral
1150,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sail_neutral.wav,neutral
1151,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_search_neutral.wav,neutral
1152,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_seize_neutral.wav,neutral
1153,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sell_neutral.wav,neutral
1154,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shack_neutral.wav,neutral
1155,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shall_neutral.wav,neutral
1156,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shawl_neutral.wav,neutral
1157,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sheep_neutral.wav,neutral
1158,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shirt_neutral.wav,neutral
1159,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_should_neutral.wav,neutral
1160,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shout_neutral.wav,neutral
1161,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_size_neutral.wav,neutral
1162,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_soap_neutral.wav,neutral
1163,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_soup_neutral.wav,neutral
1164,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sour_neutral.wav,neutral
1165,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_south_neutral.wav,neutral
1166,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sub_neutral.wav,neutral
1167,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_such_neutral.wav,neutral
1168,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sure_neutral.wav,neutral
1169,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_take_neutral.wav,neutral
1170,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_talk_neutral.wav,neutral
1171,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tape_neutral.wav,neutral
1172,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_team_neutral.wav,neutral
1173,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tell_neutral.wav,neutral
1174,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_thin_neutral.wav,neutral
1175,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_third_neutral.wav,neutral
1176,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_thought_neutral.wav,neutral
1177,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_thumb_neutral.wav,neutral
1178,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_time_neutral.wav,neutral
1179,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tip_neutral.wav,neutral
1180,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tire_neutral.wav,neutral
1181,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_ton_neutral.wav,neutral
1182,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tool_neutral.wav,neutral
1183,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tough_neutral.wav,neutral
1184,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_turn_neutral.wav,neutral
1185,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_vine_neutral.wav,neutral
1186,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_voice_neutral.wav,neutral
1187,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_void_neutral.wav,neutral
1188,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_vote_neutral.wav,neutral
1189,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wag_neutral.wav,neutral
1190,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_walk_neutral.wav,neutral
1191,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wash_neutral.wav,neutral
1192,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_week_neutral.wav,neutral
1193,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wheat_neutral.wav,neutral
1194,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_when_neutral.wav,neutral
1195,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_which_neutral.wav,neutral
1196,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_whip_neutral.wav,neutral
1197,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_white_neutral.wav,neutral
1198,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wife_neutral.wav,neutral
1199,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wire_neutral.wav,neutral
1200,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_witch_neutral.wav,neutral
1201,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_yearn_neutral.wav,neutral
1202,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_yes_neutral.wav,neutral
1203,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_young_neutral.wav,neutral
1204,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_youth_neutral.wav,neutral
1205,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_back_neutral.wav,neutral
1206,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bar_neutral.wav,neutral
1207,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_base_neutral.wav,neutral
1208,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bath_neutral.wav,neutral
1209,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bean_neutral.wav,neutral
1210,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_beg_neutral.wav,neutral
1211,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bite_neutral.wav,neutral
1212,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_boat_neutral.wav,neutral
1213,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bone_neutral.wav,neutral
1214,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_book_neutral.wav,neutral
1215,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bought_neutral.wav,neutral
1216,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_burn_neutral.wav,neutral
1217,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_cab_neutral.wav,neutral
1218,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_calm_neutral.wav,neutral
1219,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_came_neutral.wav,neutral
1220,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_cause_neutral.wav,neutral
1221,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chain_neutral.wav,neutral
1222,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chair_neutral.wav,neutral
1223,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chalk_neutral.wav,neutral
1224,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chat_neutral.wav,neutral
1225,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_check_neutral.wav,neutral
1226,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_cheek_neutral.wav,neutral
1227,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chief_neutral.wav,neutral
1228,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_choice_neutral.wav,neutral
1229,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_cool_neutral.wav,neutral
1230,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_dab_neutral.wav,neutral
1231,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_date_neutral.wav,neutral
1232,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_dead_neutral.wav,neutral
1233,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_death_neutral.wav,neutral
